id,date,time,latitude,longitude,mag,mag_category,mag_effects,place
us60008735,2/29/2020,8:05:27 PM,26.4801,92.0755,4.20,Light,Felt by all; minor breakage of objects,"6km NE of Mangaldai, India"
hv71365812,2/3/2020,6:37:10 AM,19.333,-155.2005,4.22,Light,Felt by all; minor breakage of objects,"8km S of Volcano, Hawaii"
pr2020033002,2/2/2020,12:11:40 AM,18.8986,-67.821,4.25,Light,Felt by all; minor breakage of objects,"74km NW of San Antonio, Puerto Rico"
us70007mjz,2/1/2020,12:38:53 AM,0.0863,-90.9448,4.30,Light,Felt by all; minor breakage of objects,"112km NW of Puerto Ayora, Ecuador"
us70007mk5,2/1/2020,4:43:06 AM,44.9313,148.3916,4.30,Light,Felt by all; minor breakage of objects,"52km SE of Kuril'sk, Russia"
us70007mkd,2/1/2020,8:21:43 AM,42.8681,145.836,4.30,Light,Felt by all; minor breakage of objects,"54km SSE of Nemuro, Japan"
us70007mk6,2/1/2020,5:50:51 AM,-24.8031,86.5217,4.30,Light,Felt by all; minor breakage of objects,South Indian Ocean
us70007n4h,2/2/2020,2:21:55 PM,-3.0186,100.9185,4.30,Light,Felt by all; minor breakage of objects,"115km SSW of Sungaipenuh, Indonesia"
us70007n4i,2/2/2020,2:39:58 PM,-17.488,-178.6723,4.30,Light,Felt by all; minor breakage of objects,"238km ESE of Lambasa, Fiji"
us70007n3u,2/2/2020,1:45:52 AM,-8.2952,37.858,4.30,Light,Felt by all; minor breakage of objects,"96km S of Kisanga, Tanzania"
us60007mtl,2/2/2020,4:02:22 PM,-7.617,128.4736,4.30,Light,Felt by all; minor breakage of objects,"Kepulauan Barat Daya, Indonesia"
us70007nuk,2/3/2020,7:19:18 AM,24.9334,126.7696,4.30,Light,Felt by all; minor breakage of objects,"150km E of Hirara, Japan"
us60007nxs,2/3/2020,10:19:44 PM,38.4874,39.1359,4.30,Light,Felt by all; minor breakage of objects,"15km WNW of Sivrice, Turkey"
ak0201kay1xy,2/3/2020,4:49:09 AM,60.5804,-152.3621,4.30,Light,Felt by all; minor breakage of objects,"21km ENE of Redoubt Volcano, Alaska"
us60007ngv,2/3/2020,4:11:17 PM,37.4712,72.1817,4.30,Light,Felt by all; minor breakage of objects,"39km NE of Roshtqal'a, Tajikistan"
us70007nut,2/3/2020,4:15:03 PM,18.9264,146.0883,4.30,Light,Felt by all; minor breakage of objects,"47km ENE of Agrihan, Northern Mariana Islands"
us60007nlx,2/3/2020,5:58:51 PM,54.7058,-59.8639,4.30,Light,Felt by all; minor breakage of objects,"61km SW of Makkovik, Canada"
us70007nuj,2/3/2020,7:10:13 AM,40.8688,142.5502,4.30,Light,Felt by all; minor breakage of objects,"97km ENE of Hachinohe, Japan"
us60007nhc,2/3/2020,3:55:53 PM,28.5371,104.7365,4.30,Light,Felt by all; minor breakage of objects,"9km NNE of Xunchang, China"
us70007pev,2/4/2020,9:35:14 PM,36.6368,141.9881,4.30,Light,Felt by all; minor breakage of objects,"108km ESE of Iwaki, Japan"
us60007paq,2/4/2020,11:19:56 AM,3.0861,98.9887,4.30,Light,Felt by all; minor breakage of objects,"16km NNW of Pematangsiantar, Indonesia"
us70007ili,2/4/2020,9:48:41 PM,35.1372,27.8605,4.30,Light,Felt by all; minor breakage of objects,"71km SE of Karpathos, Greece"
us60007p9a,2/4/2020,9:38:42 AM,7.9403,-103.0464,4.30,Light,Felt by all; minor breakage of objects,Northern East Pacific Rise
us70007pfk,2/5/2020,1:20:40 PM,-7.6521,127.6061,4.30,Light,Felt by all; minor breakage of objects,"245km ENE of Dili, East Timor"
us70007k3a,2/6/2020,6:06:55 PM,38.0462,22.344,4.30,Light,Felt by all; minor breakage of objects,"11km SSE of Akrata, Greece"
us70007q4q,2/7/2020,10:45:40 PM,1.9984,-84.7349,4.30,Light,Felt by all; minor breakage of objects,Off the coast of Ecuador
us70007q3x,2/7/2020,1:24:53 AM,-23.6063,-179.8268,4.30,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007q59,2/8/2020,12:02:10 AM,-0.5251,67.3506,4.30,Light,Felt by all; minor breakage of objects,Carlsberg Ridge
us70007m3d,2/9/2020,3:09:18 PM,-2.9262,129.9088,4.30,Light,Felt by all; minor breakage of objects,"119km ENE of Amahai, Indonesia"
us70007q7e,2/9/2020,3:44:21 AM,-17.9927,-178.4318,4.30,Light,Felt by all; minor breakage of objects,"290km SE of Lambasa, Fiji"
us70007mla,2/10/2020,4:06:11 PM,-7.2406,128.7895,4.30,Light,Felt by all; minor breakage of objects,"289km WNW of Saumlaki, Indonesia"
us70007sfl,2/11/2020,3:24:55 PM,-10.2863,161.1527,4.30,Light,Felt by all; minor breakage of objects,"86km WNW of Kirakira, Solomon Islands"
us70007nq4,2/12/2020,10:04:28 AM,-1.8438,122.5633,4.30,Light,Felt by all; minor breakage of objects,"101km SSW of Luwuk, Indonesia"
us70007nyd,2/12/2020,7:17:55 PM,10.5177,94.0622,4.30,Light,Felt by all; minor breakage of objects,"191km SE of Port Blair, India"
us70007nqw,2/12/2020,10:53:46 AM,37.0424,49.6201,4.30,Light,Felt by all; minor breakage of objects,"26km S of Rasht, Iran"
us70007nje,2/12/2020,12:50:09 AM,36.415,68.6302,4.30,Light,Felt by all; minor breakage of objects,"32km NNW of Baghlan, Afghanistan"
us70007nph,2/12/2020,9:13:24 AM,12.1762,-87.6524,4.30,Light,Felt by all; minor breakage of objects,"62km WSW of Corinto, Nicaragua"
pr2020043007,2/12/2020,8:01:50 AM,18.8121,-67.5983,4.30,Light,Felt by all; minor breakage of objects,"63km NW of Aguadilla, Puerto Rico"
us70007t1k,2/12/2020,4:27:12 PM,-14.7165,172.4364,4.30,Light,Felt by all; minor breakage of objects,Vanuatu region
us70007p8d,2/13/2020,8:16:47 AM,29.0125,-113.1727,4.30,Light,Felt by all; minor breakage of objects,"71km NNE of Santa Isabel, Mexico"
us70007tpu,2/14/2020,1:39:55 AM,-17.8745,-178.6028,4.30,Light,Felt by all; minor breakage of objects,"268km SE of Lambasa, Fiji"
us70007u6w,2/15/2020,9:16:19 PM,14.1723,146.9859,4.30,Light,Felt by all; minor breakage of objects,"171km ESE of JP Tinian Town pre-WW2, Northern Mariana Islands"
us70007r0p,2/15/2020,9:45:43 PM,38.1259,48.4383,4.30,Light,Felt by all; minor breakage of objects,"18km SE of Ardabil, Iran"
us70007rdv,2/16/2020,5:21:48 PM,14.1977,53.2889,4.30,Light,Felt by all; minor breakage of objects,"168km N of Qulansiyah, Yemen"
us70007rha,2/16/2020,9:56:53 PM,32.6886,-4.2409,4.30,Light,Felt by all; minor breakage of objects,"22km ESE of Amersid, Morocco"
us70007r5s,2/16/2020,3:47:49 AM,-30.9264,-65.3199,4.30,Light,Felt by all; minor breakage of objects,"31km WSW of Villa de Soto, Argentina"
us70007ua4,2/17/2020,9:02:39 PM,13.4555,120.6301,4.30,Light,Felt by all; minor breakage of objects,"10km W of Abra de Ilog, Philippines"
us70007u9v,2/17/2020,4:02:32 PM,-6.3862,152.4641,4.30,Light,Felt by all; minor breakage of objects,"221km SSW of Taron, Papua New Guinea"
us70007rsx,2/17/2020,11:42:16 AM,38.3254,39.1259,4.30,Light,Felt by all; minor breakage of objects,"7km E of Doganyol, Turkey"
us70007s28,2/17/2020,9:30:32 PM,-7.3844,128.5846,4.30,Light,Felt by all; minor breakage of objects,"Kepulauan Barat Daya, Indonesia"
us70007vx7,2/18/2020,1:21:05 PM,-31.4047,-177.7362,4.30,Light,Felt by all; minor breakage of objects,"110km E of L'Esperance Rock, New Zealand"
us70007vxi,2/18/2020,1:13:07 PM,-10.6893,116.0795,4.30,Light,Felt by all; minor breakage of objects,"199km S of Kute, Indonesia"
us70007vxz,2/18/2020,11:11:58 PM,35.6198,74.5363,4.30,Light,Felt by all; minor breakage of objects,"39km SSE of Gilgit, Pakistan"
us70007twy,2/20/2020,11:14:00 PM,27.0308,140.3075,4.30,Light,Felt by all; minor breakage of objects,"189km W of Chichi-shima, Japan"
us600084pl,2/20/2020,11:59:16 PM,6.9587,126.1508,4.30,Light,Felt by all; minor breakage of objects,"4km N of Davan, Philippines"
us600084q1,2/21/2020,3:11:26 AM,55.5497,164.3477,4.30,Light,Felt by all; minor breakage of objects,"111km WNW of Nikol'skoye, Russia"
us600084ps,2/21/2020,12:17:40 AM,-11.796,166.783,4.30,Light,Felt by all; minor breakage of objects,"158km SE of Lata, Solomon Islands"
us600084pu,2/21/2020,1:31:09 AM,-17.7795,-178.5193,4.30,Light,Felt by all; minor breakage of objects,"269km SE of Lambasa, Fiji"
us600084px,2/21/2020,1:49:48 AM,-17.541,-177.6203,4.30,Light,Felt by all; minor breakage of objects,Fiji region
us70007ty5,2/21/2020,12:49:16 AM,-16.9938,-177.1242,4.30,Light,Felt by all; minor breakage of objects,Fiji region
us70007uwe,2/22/2020,8:42:16 PM,39.4432,143.5229,4.30,Light,Felt by all; minor breakage of objects,"135km E of Yamada, Japan"
us6000859u,2/22/2020,1:19:37 AM,-24.8819,-179.8938,4.30,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007v82,2/23/2020,2:28:41 PM,38.3837,44.2267,4.30,Light,Felt by all; minor breakage of objects,"29km S of Saray, Turkey"
us60008686,2/24/2020,11:34:16 PM,6.1109,127.4484,4.30,Light,Felt by all; minor breakage of objects,"143km E of Pondaguitan, Philippines"
us600084av,2/25/2020,10:28:15 PM,38.4672,44.2139,4.30,Light,Felt by all; minor breakage of objects,"20km S of Saray, Turkey"
us6000849j,2/25/2020,9:48:42 PM,37.3825,72.0109,4.30,Light,Felt by all; minor breakage of objects,"21km NE of Roshtqal'a, Tajikistan"
us600084d3,2/26/2020,12:22:30 AM,31.0926,130.3196,4.30,Light,Felt by all; minor breakage of objects,"19km S of Makurazaki, Japan"
us6000861s,2/28/2020,12:12:29 PM,49.0776,151.7101,4.30,Light,Felt by all; minor breakage of objects,"206km E of Vostok, Russia"
us600085vh,2/28/2020,6:02:50 AM,-8.6187,119.8093,4.30,Light,Felt by all; minor breakage of objects,"3km W of Kenari, Indonesia"
us600086n3,2/29/2020,1:11:30 AM,-22.0079,-68.576,4.30,Light,Felt by all; minor breakage of objects,"62km NE of Calama, Chile"
nc73344735,2/22/2020,7:14:28 PM,40.2895,-124.6736667,4.33,Light,Felt by all; minor breakage of objects,"33km W of Petrolia, CA"
us70007mkv,2/1/2020,10:21:06 PM,14.5851,144.3659,4.40,Light,Felt by all; minor breakage of objects,"102km WNW of Rota, Northern Mariana Islands"
us70007mk0,2/1/2020,2:29:22 AM,-18.1099,-177.9993,4.40,Light,Felt by all; minor breakage of objects,"290km NNE of Ndoi Island, Fiji"
us70007mk2,2/1/2020,3:07:55 AM,-25.5121,179.6657,4.40,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us60007mkr,2/2/2020,5:55:08 AM,19.1884,-80.0254,4.40,Light,Felt by all; minor breakage of objects,"115km E of East End, Cayman Islands"
us60007mf3,2/2/2020,12:23:48 AM,39.0103,27.8915,4.40,Light,Felt by all; minor breakage of objects,"11km NNE of Akhisar, Turkey"
us70007n4n,2/2/2020,3:26:21 PM,18.1034,146.0004,4.40,Light,Felt by all; minor breakage of objects,"24km E of Pagan, Northern Mariana Islands"
us70007n40,2/2/2020,4:42:26 AM,3.2626,122.7212,4.40,Light,Felt by all; minor breakage of objects,"267km NNW of Boroko, Indonesia"
us60007msg,2/2/2020,2:55:28 PM,35.2692,27.9277,4.40,Light,Felt by all; minor breakage of objects,"70km ESE of Karpathos, Greece"
us70007nus,2/3/2020,1:02:06 PM,1.5939,126.5622,4.40,Light,Felt by all; minor breakage of objects,"126km NW of Kota Ternate, Indonesia"
us60007ng2,2/3/2020,3:47:00 PM,-6.2144,130.6427,4.40,Light,Felt by all; minor breakage of objects,"205km NNW of Saumlaki, Indonesia"
us60007n5s,2/3/2020,5:26:30 AM,36.525,71.1486,4.40,Light,Felt by all; minor breakage of objects,"38km WSW of Ashkasham, Afghanistan"
us60007n3r,2/3/2020,3:32:06 AM,13.6736,-91.9721,4.40,Light,Felt by all; minor breakage of objects,"69km S of Champerico, Guatemala"
us70007nv7,2/3/2020,11:37:51 PM,27.2526,142.9893,4.40,Light,Felt by all; minor breakage of objects,"78km ENE of Chichi-shima, Japan"
us70007nuz,2/3/2020,5:51:56 PM,6.919,126.2793,4.40,Light,Felt by all; minor breakage of objects,"7km NW of Bobon, Philippines"
us70007pek,2/4/2020,4:17:35 PM,1.9354,126.1477,4.40,Light,Felt by all; minor breakage of objects,"120km ENE of Bitung, Indonesia"
us70007peu,2/4/2020,3:05:27 PM,-2.9832,130.4065,4.40,Light,Felt by all; minor breakage of objects,"170km ENE of Amahai, Indonesia"
us60007p4i,2/4/2020,5:05:35 AM,34.5711,70.5494,4.40,Light,Felt by all; minor breakage of objects,"18km NNE of Jalalabad, Afghanistan"
us70007ipl,2/4/2020,10:47:31 PM,47.5282,146.6078,4.40,Light,Felt by all; minor breakage of objects,"229km SW of Vostok, Russia"
us70007peb,2/4/2020,12:28:28 PM,3.8282,128.3249,4.40,Light,Felt by all; minor breakage of objects,"234km N of Tobelo, Indonesia"
us60007pe6,2/4/2020,2:10:24 PM,19.7608,95.8596,4.40,Light,Felt by all; minor breakage of objects,"28km W of Nay Pyi Taw, Burma"
us70007ire,2/4/2020,11:38:12 PM,0.0844,123.426,4.40,Light,Felt by all; minor breakage of objects,"40km SE of Bilungala, Indonesia"
us60007p2h,2/4/2020,2:10:53 AM,35.1826,27.979,4.40,Light,Felt by all; minor breakage of objects,"78km ESE of Karpathos, Greece"
us70007pe9,2/4/2020,10:53:01 AM,0.8172,119.4955,4.40,Light,Felt by all; minor breakage of objects,"86km W of Ogotua, Indonesia"
us70007peh,2/4/2020,2:52:20 PM,-35.3148,52.9322,4.40,Light,Felt by all; minor breakage of objects,Southwest Indian Ridge
us70007pfn,2/5/2020,4:49:51 PM,-3.4849,100.5106,4.40,Light,Felt by all; minor breakage of objects,"182km SSW of Sungaipenuh, Indonesia"
us70007pfp,2/5/2020,1:42:45 PM,-2.0889,68.4117,4.40,Light,Felt by all; minor breakage of objects,Carlsberg Ridge
us70007jrs,2/6/2020,8:24:27 AM,54.3783,-161.3508,4.40,Light,Felt by all; minor breakage of objects,"119km SSW of Sand Point, Alaska"
us70007ksx,2/7/2020,11:00:40 AM,11.1226,93.5748,4.40,Light,Felt by all; minor breakage of objects,"108km SE of Port Blair, India"
us70007knx,2/7/2020,4:45:32 AM,37.9848,22.3794,4.40,Light,Felt by all; minor breakage of objects,"16km S of Dhervenion, Greece"
us70007q44,2/7/2020,8:11:28 AM,18.9117,145.4452,4.40,Light,Felt by all; minor breakage of objects,"28km NW of Agrihan, Northern Mariana Islands"
us70007klv,2/7/2020,2:23:59 AM,35.0248,26.5477,4.40,Light,Felt by all; minor breakage of objects,"33km SE of Palaikastron, Greece"
us70007kwy,2/7/2020,4:00:42 PM,-22.8773,-68.779,4.40,Light,Felt by all; minor breakage of objects,"48km SSE of Calama, Chile"
us70007q46,2/7/2020,8:15:03 AM,19.2233,146.0846,4.40,Light,Felt by all; minor breakage of objects,"66km NE of Agrihan, Northern Mariana Islands"
us70007ln5,2/8/2020,7:25:56 PM,-2.931,129.883,4.40,Light,Felt by all; minor breakage of objects,"116km ENE of Amahai, Indonesia"
us70007q5f,2/8/2020,3:14:01 AM,39.2224,142.7645,4.40,Light,Felt by all; minor breakage of objects,"75km ESE of Yamada, Japan"
us70007q7f,2/9/2020,4:15:40 AM,-6.6915,130.9126,4.40,Light,Felt by all; minor breakage of objects,"146km NNW of Saumlaki, Indonesia"
us70007q7c,2/9/2020,2:19:10 AM,-40.2415,-92.0666,4.40,Light,Felt by all; minor breakage of objects,Southeast of Easter Island
us70007rxk,2/10/2020,7:47:29 PM,8.5032,92.5426,4.40,Light,Felt by all; minor breakage of objects,"103km NW of Mohean, India"
us70007mdh,2/10/2020,2:54:35 AM,14.649,-87.4576,4.40,Light,Felt by all; minor breakage of objects,"5km SE of El Rancho, Honduras"
us70007rxp,2/10/2020,11:49:07 PM,50.4995,-32.5784,4.40,Light,Felt by all; minor breakage of objects,Northern Mid-Atlantic Ridge
us70007sfk,2/11/2020,2:08:17 PM,-36.942,177.5359,4.40,Light,Felt by all; minor breakage of objects,"122km NNE of Whakatane, New Zealand"
us70007my6,2/11/2020,2:30:54 AM,13.0257,-89.4639,4.40,Light,Felt by all; minor breakage of objects,"53km SSW of La Libertad, El Salvador"
us70007t15,2/12/2020,12:45:46 AM,14.0514,120.2228,4.40,Light,Felt by all; minor breakage of objects,"23km NNE of Lubang, Philippines"
us70007p7h,2/13/2020,6:36:29 AM,-20.9414,-70.9405,4.40,Light,Felt by all; minor breakage of objects,"115km SW of Iquique, Chile"
us70007tng,2/13/2020,6:04:48 PM,-56.2326,145.8398,4.40,Light,Felt by all; minor breakage of objects,West of Macquarie Island
us70007pwa,2/14/2020,7:53:37 AM,12.4041,-89.361,4.40,Light,Felt by all; minor breakage of objects,"120km S of La Libertad, El Salvador"
us70007pt2,2/14/2020,1:29:42 AM,5.4162,-73.2504,4.40,Light,Felt by all; minor breakage of objects,"5km E of Cienega, Colombia"
us70007tpw,2/14/2020,2:27:23 AM,47.349,153.916,4.40,Light,Felt by all; minor breakage of objects,Kuril Islands
us70007r64,2/16/2020,4:10:21 AM,13.6619,-92.8163,4.40,Light,Felt by all; minor breakage of objects,"115km SW of Ocos, Guatemala"
us70007u85,2/16/2020,1:16:09 PM,-22.787,-174.3162,4.40,Light,Felt by all; minor breakage of objects,"173km SSE of `Ohonua, Tonga"
us70007s1n,2/17/2020,9:11:11 PM,-9.1877,123.042,4.40,Light,Felt by all; minor breakage of objects,"72km SSE of Watubuku, Indonesia"
us70007vx8,2/18/2020,1:31:26 PM,28.577,142.6098,4.40,Light,Felt by all; minor breakage of objects,"169km NNE of Chichi-shima, Japan"
us600084k7,2/19/2020,8:31:07 PM,-18.6118,-175.767,4.40,Light,Felt by all; minor breakage of objects,"188km W of Neiafu, Tonga"
us70007tam,2/19/2020,11:16:53 PM,18.8356,-81.1843,4.40,Light,Felt by all; minor breakage of objects,"50km S of Bodden Town, Cayman Islands"
us70007txk,2/20/2020,11:58:09 PM,-16.7783,-72.0921,4.40,Light,Felt by all; minor breakage of objects,"28km NNW of Mollendo, Peru"
us70007tjd,2/20/2020,2:02:53 PM,1.5491,132.8169,4.40,Light,Felt by all; minor breakage of objects,"Papua region, Indonesia"
us70007tzd,2/21/2020,2:55:18 AM,36.7467,5.5989,4.40,Light,Felt by all; minor breakage of objects,"17km WSW of Jijel, Algeria"
us600084qv,2/21/2020,11:59:31 PM,-22.7531,-178.6137,4.40,Light,Felt by all; minor breakage of objects,"233km S of Ndoi Island, Fiji"
us600084q0,2/21/2020,2:44:39 AM,-8.0299,120.0016,4.40,Light,Felt by all; minor breakage of objects,"38km NNW of Kampungbajo, Indonesia"
us600084qp,2/21/2020,8:59:58 PM,-10.8518,66.5801,4.40,Light,Felt by all; minor breakage of objects,Mid-Indian Ridge
us70007umi,2/22/2020,3:46:25 AM,-6.1298,130.7588,4.40,Light,Felt by all; minor breakage of objects,"210km NNW of Saumlaki, Indonesia"
us600085a5,2/22/2020,1:11:03 AM,-8.104,129.059,4.40,Light,Felt by all; minor breakage of objects,"249km W of Saumlaki, Indonesia"
us6000859s,2/22/2020,12:31:49 AM,-5.0852,144.1469,4.40,Light,Felt by all; minor breakage of objects,"65km NE of Wabag, Papua New Guinea"
us70007uq6,2/22/2020,8:56:24 AM,-3.3724,-77.6815,4.40,Light,Felt by all; minor breakage of objects,"96km E of Gualaquiza, Ecuador"
us70007vb4,2/23/2020,5:29:18 PM,33.8329,140.7471,4.40,Light,Felt by all; minor breakage of objects,"121km NE of Hachijo-jima, Japan"
us70007v6n,2/23/2020,12:40:19 PM,39.0098,27.9248,4.40,Light,Felt by all; minor breakage of objects,"12km NE of Akhisar, Turkey"
us70007v4j,2/23/2020,9:48:25 AM,38.4181,44.3752,4.40,Light,Felt by all; minor breakage of objects,"30km SE of Saray, Turkey"
us70007uzz,2/23/2020,1:40:20 AM,-38.3619,-93.7791,4.40,Light,Felt by all; minor breakage of objects,West Chile Rise
us70007w3y,2/24/2020,9:44:38 PM,-7.1022,129.1873,4.40,Light,Felt by all; minor breakage of objects,"253km WNW of Saumlaki, Indonesia"
us6000867e,2/24/2020,12:23:56 AM,5.7302,125.1816,4.40,Light,Felt by all; minor breakage of objects,"5km SSW of Kablalan, Philippines"
us70007wfn,2/25/2020,1:13:10 PM,6.0716,124.0456,4.40,Light,Felt by all; minor breakage of objects,"22km SW of Palimbang, Philippines"
us70007web,2/25/2020,11:42:09 AM,26.8575,55.6566,4.40,Light,Felt by all; minor breakage of objects,"62km W of Qeshm, Iran"
us600084j7,2/26/2020,10:37:01 AM,77.3903,7.3364,4.40,Light,Felt by all; minor breakage of objects,"216km WSW of Longyearbyen, Svalbard and Jan Mayen"
us600084m8,2/26/2020,3:41:09 PM,-8.9906,126.0295,4.40,Light,Felt by all; minor breakage of objects,"57km E of Ainaro, East Timor"
us600084ex,2/26/2020,3:40:36 AM,-18.8935,-69.3412,4.40,Light,Felt by all; minor breakage of objects,"80km SSE of Putre, Chile"
us600086h7,2/28/2020,9:36:26 PM,41.7787,81.1005,4.40,Light,Felt by all; minor breakage of objects,"100km NE of Aksu, China"
us600086w9,2/29/2020,12:29:49 PM,38.3512,39.2795,4.40,Light,Felt by all; minor breakage of objects,"11km SSW of Sivrice, Turkey"
us600086z9,2/29/2020,3:45:28 PM,-25.8464,-69.3545,4.40,Light,Felt by all; minor breakage of objects,"90km NE of Diego de Almagro, Chile"
nc73334451,2/1/2020,6:36:54 PM,37.5891667,-118.8216667,4.41,Light,Felt by all; minor breakage of objects,"13km WNW of Toms Place, CA"
us70007mks,2/1/2020,7:54:28 PM,4.2195,126.8242,4.50,Light,Felt by all; minor breakage of objects,"199km SE of Sarangani, Philippines"
us60007m59,2/1/2020,2:14:04 PM,5.642,126.6651,4.50,Light,Felt by all; minor breakage of objects,"96km SE of Pondaguitan, Philippines"
us60007m2t,2/1/2020,10:26:51 AM,6.7604,-72.9662,4.50,Light,Felt by all; minor breakage of objects,"9km NE of Aratoca, Colombia"
us60007mw5,2/2/2020,7:35:13 PM,27.5885,140.3477,4.50,Light,Felt by all; minor breakage of objects,"193km WNW of Chichi-shima, Japan"
us60007mzi,2/2/2020,10:53:04 PM,47.6357,152.8988,4.50,Light,Felt by all; minor breakage of objects,Kuril Islands
us70007n4s,2/2/2020,11:34:52 AM,-24.8916,178.6707,4.50,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007n51,2/2/2020,8:07:14 PM,-34.5959,-178.8136,4.50,Light,Felt by all; minor breakage of objects,South of the Kermadec Islands
us70007nuu,2/3/2020,4:47:58 PM,24.1551,142.906,4.50,Light,Felt by all; minor breakage of objects,"173km ESE of Iwo Jima, Japan"
us60007nbd,2/3/2020,10:29:56 AM,10.6424,-86.0037,4.50,Light,Felt by all; minor breakage of objects,"41km WNW of Sardinal, Costa Rica"
us70007nv4,2/3/2020,9:44:58 PM,15.7307,119.2637,4.50,Light,Felt by all; minor breakage of objects,"59km WSW of Ilioilio, Philippines"
us60007phg,2/4/2020,4:47:11 PM,38.9976,27.9416,4.50,Light,Felt by all; minor breakage of objects,"12km NE of Akhisar, Turkey"
us70007pec,2/4/2020,12:03:11 PM,21.6826,144.2343,4.50,Light,Felt by all; minor breakage of objects,"144km NNW of Farallon de Pajaros, Northern Mariana Islands"
us70007pee,2/4/2020,1:02:45 PM,-33.2533,-179.0956,4.50,Light,Felt by all; minor breakage of objects,"202km S of L'Esperance Rock, New Zealand"
pr2020035000,2/4/2020,12:10:56 AM,19.3141,-68.5781,4.50,Light,Felt by all; minor breakage of objects,"38km NNE of Punta Cana, Dominican Republic"
us70007iiu,2/4/2020,8:35:40 PM,-22.8993,-68.2463,4.50,Light,Felt by all; minor breakage of objects,"3km WNW of San Pedro de Atacama, Chile"
us70007pew,2/4/2020,10:22:42 PM,-5.6659,133.5171,4.50,Light,Felt by all; minor breakage of objects,"78km W of Dobo, Indonesia"
us70007pea,2/4/2020,10:59:41 AM,-25.5952,179.2856,4.50,Light,Felt by all; minor breakage of objects,South of the Fiji Islands
us70007jjq,2/5/2020,11:17:59 PM,18.6164,145.6374,4.50,Light,Felt by all; minor breakage of objects,"16km S of Agrihan, Northern Mariana Islands"
us70007iut,2/5/2020,2:50:52 AM,29.3724,142.4885,4.50,Light,Felt by all; minor breakage of objects,"255km N of Chichi-shima, Japan"
us70007jdt,2/5/2020,7:23:02 PM,20.0808,121.4611,4.50,Light,Felt by all; minor breakage of objects,"51km WSW of Sabtang, Philippines"
us70007izm,2/5/2020,11:24:23 AM,-4.9489,152.9781,4.50,Light,Felt by all; minor breakage of objects,"53km S of Taron, Papua New Guinea"
us70007jey,2/5/2020,8:47:08 PM,7.3359,73.6458,4.50,Light,Felt by all; minor breakage of objects,"78km NE of Dhidhdhoo, Maldives"
us70007pfr,2/5/2020,6:34:38 PM,-6.2187,113.1164,4.50,Light,Felt by all; minor breakage of objects,"98km NE of Kemeduran, Indonesia"
us70007jvs,2/6/2020,12:00:55 PM,-17.91,-179.1241,4.50,Light,Felt by all; minor breakage of objects,"229km SE of Lambasa, Fiji"
us70007k13,2/6/2020,4:32:52 PM,1.4567,128.1519,4.50,Light,Felt by all; minor breakage of objects,"33km SSE of Tobelo, Indonesia"
us70007kkc,2/7/2020,12:12:41 AM,48.7584,125.2579,4.50,Light,Felt by all; minor breakage of objects,"43km NE of Nehe, China"
us70007ksn,2/7/2020,10:38:03 AM,-21.1536,-178.5635,4.50,Light,Felt by all; minor breakage of objects,"57km SSE of Ndoi Island, Fiji"
us70007ku6,2/7/2020,1:03:05 PM,5.4273,126.2389,4.50,Light,Felt by all; minor breakage of objects,"85km SE of Caburan, Philippines"
us70007lf4,2/8/2020,6:32:43 AM,-23.2915,-66.8039,4.50,Light,Felt by all; minor breakage of objects,"113km NNW of San Antonio de los Cobres, Argentina"
us70007q5w,2/8/2020,6:56:42 AM,-2.9981,129.9482,4.50,Light,Felt by all; minor breakage of objects,"120km ENE of Amahai, Indonesia"
us70007q7x,2/9/2020,2:00:05 PM,-30.2632,-178.2309,4.50,Light,Felt by all; minor breakage of objects,"114km SSW of Raoul Island, New Zealand"
us70007lts,2/9/2020,1:24:57 AM,-6.5665,130.3807,4.50,Light,Felt by all; minor breakage of objects,"184km NW of Saumlaki, Indonesia"
us70007q7u,2/9/2020,3:09:46 PM,22.3948,143.5154,4.50,Light,Felt by all; minor breakage of objects,"250km NW of Farallon de Pajaros, Northern Mariana Islands"
us70007q7s,2/9/2020,1:20:16 PM,-20.4325,-178.2955,4.50,Light,Felt by all; minor breakage of objects,"48km ENE of Ndoi Island, Fiji"
us70007m0p,2/9/2020,10:27:35 AM,-16.5081,-179.8535,4.50,Light,Felt by all; minor breakage of objects,"82km E of Lambasa, Fiji"
us70007rxj,2/10/2020,5:30:37 PM,-20.3533,-177.673,4.50,Light,Felt by all; minor breakage of objects,"112km ENE of Ndoi Island, Fiji"
us70007rxm,2/10/2020,8:37:52 PM,-60.137,-26.2228,4.50,Light,Felt by all; minor breakage of objects,"124km S of Bristol Island, South Sandwich Islands"
us70007rxl,2/10/2020,8:01:43 PM,-60.229,-25.9113,4.50,Light,Felt by all; minor breakage of objects,"137km SSE of Bristol Island, South Sandwich Islands"
us70007rxi,2/10/2020,4:54:27 PM,6.0519,126.2387,4.50,Light,Felt by all; minor breakage of objects,"34km S of Pondaguitan, Philippines"
us70007nac,2/11/2020,7:14:33 PM,37.8626,140.2131,4.50,Light,Felt by all; minor breakage of objects,"10km SE of Yonezawa, Japan"
